3.619758719682695386e-02,5.898467741088634503e-02,7.631085765472824141e-03,-2.552519857163357622e-02,3.623898943512280924e-01,-3.462357924867254244e-02,-7.739760263710117154e-03,1.639755085100309817e-02,1.753450181788305737e-02,9.197552383675986279e-03,-4.801305282218608361e-02,-7.261125830647748025e-02,-4.821457869292310183e-02,-3.717153119801584055e-02,-6.314629344315399184e-02,-2.455057018246259437e-02,2.185732224989713618e-02,-6.908119386100791681e-02,-6.277985290256671291e-02,-2.811838022280612609e-02,-4.428312197525110377e-02,-9.403572167279304617e-02,-2.210097147413942267e-02,3.934130494274379330e-02,-8.988310080579389738e-02,-3.138836507795712827e-02,2.827754703405328460e-02,-3.302846537929816223e-02,-1.019131025265848783e-01,-1.038426326456282772e-01,7.677872625703668907e-02,1.024443921410926606e-01,-5.681198922430056447e-02,-5.941747576374846115e-03
-3.770994544251319094e-03,-1.422310289529315173e-02,-6.894691089681075601e-03,-4.355255816116101499e-03,-4.218027894313170628e-02,-2.041622817632357187e-02,-1.136864440485035009e-02,-2.356990434518602129e-02,-6.164283663274200756e-03,-1.506149642250745845e-02,-1.473145163649559365e-02,-1.238934945666735239e-02,-1.647117710005553334e-02,-1.136864440485035009e-02,-1.570234600862391305e-02,-1.387459029514755658e-02,-1.691717261833440913e-02,-1.178702960931142865e-02,6.755654550136628300e-01,-9.002447185148733377e-03,3.797040573099810246e-01,-1.819582384141560719e-02,-3.770994544251319094e-03,-2.411596481369874742e-02,1.490124327136395669e-03,-2.066372493822569989e-02,-3.975962631889790044e-02,-2.600478458641315022e-02,1.654489516894829676e-02,-2.221477165393545908e-02,-3.059439605795669787e-02,-1.025161634242061082e-02,-2.949667165458797966e-02,-4.870315646838472602e-03
-2.546190393280264083e-03,-9.603495186658267055e-03,-4.655322624092085235e-03,-2.940685909020441125e-03,-2.848029074839364405e-02,-1.378511780899263107e-02,-7.676153552748341685e-03,-1.591449239981922864e-02,-4.162148648241908999e-03,-1.016958180379105327e-02,-9.946734262211674726e-03,-8.365337630532539842e-03,-1.112140375862189466e-02,-7.676153552748341685e-03,-1.060228597256128620e-02,2.001618980002507764e-01,3.188289807238868512e-02,-7.958648893377613665e-03,-7.232689229932946426e-03,-6.078487855089035642e-03,-5.101733192578267358e-03,-1.228589204231548930e-02,-2.546190393280264083e-03,-1.628319458242958803e-02,-1.468401118095445483e-02,-1.395222859903178653e-02,-6.402902284908090422e-03,-1.755853314457488101e-02,-1.671691082001756576e-02,-1.499950146053447009e-02,-2.065745691669961318e-02,-6.921931798193208668e-03,1.103806451559861124e-01,-3.288456338693716233e-03
-7.403481694762034312e-03,-2.792379588258612003e-02,2.347324196989929515e-02,-8.550544513456216980e-03,-7.579486860386391855e-02,-4.008257498275045322e-02,1.585615636508534709e-01,6.773368009064737461e-01,1.533229478647257782e-01,-2.956978901752724265e-02,-2.892182188232800613e-02,-2.432364216815840682e-02,-3.233737326333233769e-02,-2.231972222656151278e-02,-3.082794999448802697e-02,-2.723957143588009305e-02,-3.321298303067001662e-02,-2.314112548404138534e-02,-2.103027427133060193e-02,1.813245359291761616e-01,-1.483415710093584881e-02,-3.572332103646159301e-02,-7.403481694762034312e-03,-4.734615814332639172e-02,-4.269626037031045568e-02,-4.056847803160228139e-02,-7.073331688908769677e-02,-4.067441667228208907e-02,-4.860726188253533531e-02,-4.361360202547901604e-02,-4.202059005820242554e-02,-2.012669417635096561e-02,-4.860411308660577551e-02,-9.561746196119312938e-03
-1.031857518431549860e-02,1.515843798804191768e-02,9.103042577080845688e-02,3.145907987046633880e-02,-7.339020930979771318e-02,-5.586494038785734528e-02,-3.110803016515262948e-02,-6.449434684112281824e-02,-1.686733398591294675e-02,-4.121278389565989630e-02,-2.723688509463866037e-02,-3.390098615980931956e-02,-4.507009418515132287e-02,1.927845860135411760e-02,-3.066697624409651934e-02,-3.796505177402156872e-02,-3.483090105290839039e-02,-3.225285791220363490e-02,2.408990132494520653e-02,-3.520978927330264789e-03,-2.067505150316632789e-02,-4.978924634999269683e-02,-1.031857518431549860e-02,-6.598853250843458862e-02,-5.950775471382043630e-02,-5.654216596206426693e-02,-8.138678473792078372e-02,-6.342330261653410239e-02,-6.774619117293231851e-02,-5.188628624804379752e-02,-7.698373487335252729e-02,6.485203359035225656e-02,8.075551444783921617e-01,-1.332664833733625612e-02
-7.530629314114756397e-03,-1.049160029130124551e-02,-1.376861255630015997e-02,-8.697391824475384295e-03,-5.660403854206333407e-02,-4.077095434217933162e-02,-2.270304181357813214e-02,-4.706880652037063323e-02,-1.230999798871033196e-02,-3.007762147168200131e-02,-2.941852612923431809e-02,-2.474137713707943304e-02,-3.289273629333240578e-02,-2.270304181357813214e-02,-1.506775199819086059e-02,-2.770738466255570978e-02,-3.378338380939278907e-02,-2.353855187553502079e-02,-2.139144884002391195e-02,-1.797777532576901038e-02,-1.508891936526652114e-02,-3.633683443629515813e-02,-7.530629314114756397e-03,-4.815928250043535752e-02,6.753237670501096579e-01,2.730086611251780759e-01,-7.939948041870899254e-02,-5.193123214994264242e-02,-4.944204447354129395e-02,-4.436262335052126166e-02,-5.221328840008223476e-02,-2.047235063306563144e-02,-4.974252796245474256e-02,-9.725959915530772021e-03
-1.181691618946440273e-02,-4.456999682591064604e-02,-2.160543745235882565e-02,6.372765784201353534e-02,-7.094971564958586774e-02,-6.397698390531499080e-02,-3.562516904850411559e-02,-6.631966087578686220e-02,-1.931660800942839457e-02,-3.577321204697005846e-02,-4.616297565399368058e-02,-3.882368495987600227e-02,-5.161463827358160616e-02,-3.562516904850411559e-02,-4.920540313290715922e-02,-4.347788594148334351e-02,-5.301222493103579375e-02,-3.693623509169566971e-02,-3.356704301458410949e-02,-9.375048147232674378e-03,-2.367723706632890446e-02,-4.746456618640526592e-02,-1.181691618946440273e-02,-3.864210748339664409e-02,-5.193730068296133900e-02,-4.776728906608939534e-02,7.735413415235833368e-01,-8.148947350008152457e-02,-7.758348889707493423e-02,-6.961296064530973771e-02,-8.382591877378751943e-02,-3.212481208958608420e-02,-8.622293507223627307e-02,-1.526178601946334527e-02
-8.900812181975982160e-03,8.951966185027106226e-02,-1.627378393732956813e-02,-1.027986478601609389e-02,-9.360147735164757454e-02,-4.818914753903479758e-02,-2.683381464062420396e-02,-4.603939071322342425e-02,-1.454977738084202096e-02,-3.555018424532294108e-02,-3.477116783003526834e-02,-2.924302097937825362e-02,-3.887750355066210695e-02,-2.683381464062420396e-02,-3.706280425470884904e-02,-3.274868761272455714e-02,-3.993020259215366435e-02,-2.782134407905913556e-02,-2.528357996170774516e-02,-2.124879541269020580e-02,-1.783431791649743234e-02,-4.294824842843032037e-02,-8.900812181975982160e-03,-3.812585771541111140e-02,-5.133144243440892346e-02,-3.795801122851163306e-02,-5.655608410828389526e-02,8.310152800913866988e-01,-1.254397510286855283e-02,-5.243431350453465339e-02,-7.221303821507474296e-02,-2.419725368329256679e-02,-6.173738781766800049e-02,3.269913449916229259e-02
-8.141082283234181774e-03,3.600052003642535692e-02,-1.488473314397729605e-02,-9.402425685708553152e-03,-8.461835969020818637e-02,-4.407595703104712909e-02,-3.818038093075705290e-03,-5.088432996399742947e-02,-1.330787937532665680e-02,-3.251579397567502805e-02,-3.180327060059588012e-02,-2.674697939200984531e-02,-3.555910953986731599e-02,-2.454341115125949560e-02,-3.389930412148099009e-02,-2.995341942648824946e-02,-3.652195532753811646e-02,-2.544664989521308943e-02,-2.312549694058347455e-02,-1.943510191402741949e-02,-1.631206755688791726e-02,-3.928239549697059435e-02,-8.141082283234181774e-03,-4.188351751268626355e-02,-4.695004096613230454e-02,-4.461027005638704829e-02,-8.583581482668380114e-02,-5.614091683015177275e-02,9.171769298762102451e-01,-4.795877634287393221e-02,-5.777159650233935212e-02,-2.213189417285782445e-02,-6.367944270500598691e-02,8.529699035371529625e-02
-6.209197948751848418e-03,-2.341930233152174010e-02,-1.135257589714302497e-02,-7.171223708329869592e-03,-6.120288603392867732e-02,1.206918417005465455e-02,-1.871924307774374893e-02,-2.545805849814812213e-02,-1.014991059477274478e-02,-2.479977406340525686e-02,-2.425633296736198763e-02,-2.039990308391754353e-02,6.605898516440403268e-02,-1.871924307774374893e-02,-6.347562339241353060e-03,2.109699805705036318e-02,-2.785527061569844157e-02,6.331678727980579770e-03,-1.763780086869410832e-02,-1.482313907904901293e-02,6.727872350859587236e-02,-2.996065646507019634e-02,-6.209197948751848418e-03,-2.663020008907166641e-02,7.290245181783408523e-03,5.632580096352689941e-02,1.203371320130375288e-02,-3.059138415692769924e-02,-1.522018079662143877e-02,2.450660300786832446e-01,1.335115385490771682e-02,-1.687998071007198314e-02,-4.856826786235422105e-02,-8.019304607646247224e-03
-6.308103638800480195e-03,3.960663653759276259e-02,3.146371902965425932e-02,-7.285453410011076200e-03,-6.242984233429465374e-02,8.347925540256712074e-01,-1.901742001928649964e-02,-3.942763576592919761e-02,-1.031158750048481385e-02,-2.519480717187368851e-02,-4.211478924087884608e-03,-2.072485108977805898e-02,-2.755291501510665625e-02,-1.901742001928649964e-02,-2.626681763454265933e-02,-2.320935564892537620e-02,-2.829897442164504978e-02,-1.971729301027360173e-02,-1.791875162598301555e-02,-1.505925537158803867e-02,-1.263937755842039004e-02,-3.043789675060232583e-02,-6.308103638800480195e-03,-4.034108339572790858e-02,-3.637915868633549710e-02,-3.456619121146801282e-02,-6.650973384247675646e-02,-4.350069307998522677e-02,-1.624694609044539245e-02,-3.716077556222865952e-02,-5.117817563388063484e-02,-1.714886022622155032e-02,-4.934190691961098246e-02,-8.147043304733344107e-03
-5.067395807710500626e-03,-1.911275424519420438e-02,-9.264964007060188037e-03,-5.852515776703455866e-03,-4.668494194505563161e-02,-2.743496652035148226e-02,-1.527698338474463811e-02,-3.167282080771239433e-02,-8.283455419057271854e-03,-2.023937264656366572e-02,-1.979586429740871553e-02,-1.664858879010681914e-02,-2.213367662175964520e-02,-1.527698338474463811e-02,8.548026039078079341e-01,-1.864442917386671325e-02,-6.714861915908766285e-04,-1.583920202659502147e-02,-1.439440631736012624e-02,-1.209732938879520651e-02,-1.015340465518871360e-02,-2.445122642576889882e-02,-5.067395807710500626e-03,-1.653402020401029821e-02,-2.922393270162349649e-02,-2.776754829393072999e-02,-5.342828300604714892e-02,-3.494476983386012037e-02,-3.326978376432157547e-02,-2.985181745224403660e-02,-1.533931940099508319e-02,-1.377594082044805018e-02,-3.963710594907472046e-02,6.834302633626460066e-02
-5.472243399443100023e-03,-2.063972249894107519e-02,-1.000516637294607790e-02,-6.320088669701123298e-03,-4.262863648647679388e-02,-2.962681822219181624e-02,-1.649750180622693366e-02,-4.097498884930593846e-03,-8.945242479883859163e-03,1.040801113886773545e-03,-2.137740801161331500e-02,-1.797868837837371392e-02,-2.390199431718674147e-02,-1.649750180622693366e-02,-2.278631228264573969e-02,6.239268187648078223e-01,-2.454919653465038529e-02,5.053632211796196261e-01,-1.554441333341690691e-02,-1.306381688164067606e-02,-1.096458688340248497e-02,-2.640469927632436639e-02,-5.472243399443100023e-03,-3.499565637774360027e-02,-3.155870962139865205e-02,-2.998597082923207258e-02,-5.769680919310629652e-02,-3.773659949306335665e-02,-2.152684917217250610e-02,-3.223675773774396791e-02,-4.439677117627348346e-02,-1.487653699975637935e-02,-4.280381869377800769e-02,-7.067512917048675465e-03
-2.659952256184090150e-03,-1.003257209532364136e-02,-4.863318921436040471e-03,-3.072073533491921030e-03,-2.975276861969916586e-02,2.034222331023060812e-02,-8.019118293484582549e-03,1.355807120872666582e-01,-4.348110304980640217e-03,-1.062395103478232586e-02,-1.039114683342585131e-02,4.725248230459636045e-02,-1.161829967537087241e-02,-8.019118293484582549e-03,-1.107598809886764166e-02,-9.786741223338141227e-03,-1.193289222414620036e-02,-8.314235312483412091e-03,-7.555840319801599564e-03,3.765384719001596547e-01,-5.329674776820236132e-03,-1.283481641570788194e-02,-2.659952256184090150e-03,-1.701071541300511192e-02,-1.534008170547399019e-02,-1.457560363071630331e-02,-2.804530913289501881e-02,-1.834303513847803171e-02,-1.746380976437823807e-02,-1.566966785236533974e-02,-2.158041648323529363e-02,-7.231198480815954205e-03,-2.080611292242527666e-02,-3.435382083192240268e-03
-2.029500539549257323e-03,-7.654690204754187148e-03,-3.710633659723652084e-03,-2.343942406959258293e-03,1.789036448878484438e-03,-1.098775021103504460e-02,-6.118457527009814149e-03,-1.268501797718098525e-02,-3.317537820260473436e-03,-8.105902768407962158e-03,-7.928276929010338869e-03,-6.667787797598824333e-03,-8.864574694899434934e-03,-6.118457527009814149e-03,-8.450799735383415778e-03,-7.467125226408233979e-03,-9.104603720229999947e-03,-6.343627038190256633e-03,-5.764983927863441028e-03,-4.845000756465003833e-03,-4.066455632814990583e-03,-9.792757287329319216e-03,-2.029500539549257323e-03,-1.297890066581084551e-02,-1.170423417398154878e-02,-1.112094977044113947e-02,-2.139811715970024036e-02,-1.399543906247305639e-02,-1.332460432588241685e-02,-1.195570307211265421e-02,1.732990964363108621e-01,-5.517287456676843102e-03,-1.587472756468245871e-02,-2.621140952882567658e-03
-4.884400172207013086e-03,-1.842254753112631052e-02,-8.930384266158731751e-03,-5.641167604093290031e-03,-5.463422429174472766e-02,-2.644422505788875111e-02,-1.472529541933767852e-02,-1.374016760796448709e-02,-7.984320272308184294e-03,-1.950848108012745788e-02,-1.908098886535088134e-02,-1.604736891277927166e-02,-2.133437726305066617e-02,-1.472529541933767852e-02,-2.033854481850060764e-02,-1.797113478465005298e-02,-2.191205526303763307e-02,-1.526721101766010703e-02,-1.387459029514755658e-02,-1.166046624184521874e-02,-9.786741223338141227e-03,-2.356823486789316746e-02,-4.884400172207013086e-03,-3.123632805794855291e-02,-1.009996902625643830e-02,6.357059552421356896e-01,-4.068178953977748258e-02,-3.368283163011054349e-02,-3.206833326508253673e-02,-2.877379779226495182e-02,-1.292729205308769912e-02,-1.327845904859583509e-02,-3.820571640148238968e-02,-6.308301511701932228e-03
-1.714542201108458118e-03,-6.466758267222456370e-03,-3.134780148352511904e-03,-1.980185811919980658e-03,-1.917792970896061225e-02,-9.282560445262062060e-03,-5.168933652058982885e-03,-1.071642910157915088e-02,-2.802688881212734521e-03,-6.847947119838654687e-03,-6.697887047559896584e-03,-5.633013317433384348e-03,-7.488880694093717240e-03,-5.168933652058982885e-03,-7.139319501067515478e-03,-6.308301511701932228e-03,-7.691659597277250224e-03,-5.359159090189477906e-03,-4.870315646838472602e-03,-4.093104731672843159e-03,-3.435382083192240268e-03,-8.273018561536085030e-03,-1.714542201108458118e-03,-1.096470411408199085e-02,-9.887853209146738390e-03,-9.395088755218326468e-03,-1.807734177923270985e-02,-1.182348584198021288e-02,-1.125675799764587655e-02,-1.010029663042702128e-02,1.731071291085168329e-01,-4.661059209286900692e-03,-1.341112742290413370e-02,-2.214365895053621320e-03
